dcterms:title,dcterms:abstract,nlon:keyword,length
地方消息一通,●地方消息一通△本月十五日에 日兵이 龍潭에셔 發行야 永同에 到着야 義徒와 一時間交戰얏 兩軍에 死傷이 有다고△本月十九日日兵이 南原東北方에셔 義徒七十名과 交戰얏다고△本月十六日에 義徒略三十名이 龍潭金礦事務所에 侵入야 銃五柄과 軍刀四箇와 錢六十餘元과 砂金四介와 其他雜類等을 奪去얏 此時에 該所日人醫務員이 被傷얏다고△曩者에 甲山義魁車道喜以下二百三十二名이 歸化 次로 日軍과 交涉을 始은 已報얏거니와 本月六日에 車道喜가 甲山守備隊에 送致 書狀이 如左니 此義舉 我四山아니오 十三道가 亦然고 天이 一進會를 壓랴 我로야곰 安山面에셔 舉義야 會徒를 剿滅야 國運을 回復케이어엇지 人의 勸告를 依야 和를 講야 天意를 背리오만은 但不忠赤子가 屢屢히  皇上의 詔勅과 恤澤을 奉承야 惶悚을 不勝바ㅣ라 此時를 當야 甲山郡의 年長者四人이 風雪을 冒고 馳來야 理로 勸諭 拒絕키 不忍야 化를 許호 諸老 我砲軍義의 所存을 体지오 條約書 韓日官憲에 提出야 排斥지아니면 歸化코져노라一、諸砲의 義舉 元來捧日의 心으로 出이아니오 一國에 賊一進會徒를 滅야 國運을 回復코져랴 義心으로 出이라 向者에 會徒砲殺의 舉가 有 日軍이 來야 我를 襲지아니얏스면엇지 互相殺傷이 有리오 今後에 日軍이 我를 襲지아니면 我亦日軍을 襲지아니고 彼此殺傷치아니면 歸化 事一、噫彼一進會徒 眞所謂兩國間蝙蝠이라 前日俄軍이 勢力을 得 時 建義員이라 穪고 俄軍에 阿附더니 今에 一進會라 稱고 日軍에 阿附야 畢竟如此無益의 戰鬪를 生케니 彼等의 行動은 無非兩國間의 蝙蝠이라 今에 約이 成야 和를 謂면 銃器를 各其本主에 是交고 歸家狩獵야 鷸蚌의 事가 無 事一、國賊一進會 城中에 住치아니고 各村의 會徒 出家치아니고 其業을 勤하며 其䯻을 正하면 我等砲軍이엇지 加害하리오 然하나 會徒가 前習을 不悛하고 依然히 行悖하면 砲軍이 㪅起하야 其黨을 滅하고 此條約은 即時破約될지니 以上條約을 應從하면 歸化 事此事件으로 交涉 以後로 日義兩軍이 書字로 數次文涉하얏스나 日本官憲은 該往가 銃噐를 提出야 歸化의 誠意를 表지아니면 其交涉을 不應 方針인 本月十六日에 甲山守備隊村山中尉가 北靑西北方에셔 車道喜와 會見얏스나아즉 歸决되지못얏더라,사회; 기사,1119
奉常劃提調李苾和氏가 人民敎育기를,奉常劃提調李苾和氏가 人民敎育기를 爲야 上䟽 全文이 如左니 續此臣所謂敎育一事庶可以爲日後來復之基也雖然所謂敎育者亦有古今之異其泥於古而昧於今者子莫之執也若專尙今而棄舊則忘其本者也盖有國有民必有宗敎故宗敎興則其國興宗敎衰則其國衰環天下亘萬古不易之典也夫孔孟之道我 國之宗敎也惟我邦國之不振由於宗敎之不興如欲振興其邦國必先懋興其宗敎也今以遭世界更新之運不得不學今之學者又事勢之不得已也孔孟之敎係是三綱五常之道也必使幼冲之子弟經之以三經五常之道使不失其本然之彜性然後學今之學則中散萬事末合一理可以並行之不悖矣臣願 陛下深留聖意於斯亟令學部益勵敎育之責任規模則先興孔孟道學之宗敎次修開明之新學節次則特加尊崇文廟仰瞻羹墻而俎豆絃誦升降拜揖使靑年子弟咸知慕聖之本義而尊重其宗敎焉以成均舘爲大學校而京師則一署各置一中學校而一面各置小學校一里各置一村塾小學校卒業之人陞之中學校焉中學校卒業之人陞之大學校焉定其課程第其高下歲拔其優等者薦之於政府而充補其相當職不出十年之間而仕於 朝者皆大學校卒業之人至於農商工亦莫不然而隨其人才派送各國各修其藝焉又錄其敎師之勤者而薦用之又採私立學校者優施補助者而褒賞之不數年之內不費國金而學校之設必遍滿於 國中然則三千里內養成之聰明子弟亦不少矣夫何患乎人才之不能就乎雖然敎育一事爲近日之例套語而已則終未見其效而今日之勢惟在實踐二字而已臣願 先下詔勅令學部改定敎育一致之法上自太學至于各郡鄕校置大中小學校實行其作成人才之方今漢城及各道道臣上 奏學校私立之人以勳章褒章以勸以奬焉臣雖不學的知今日 國家之興惟在敎育之興惟在宗敎之興故忘其僭陋而爲 陛下國家一言之伏乞 陛下勿以臣之卑微而少 垂察其言則 國家幸甚生民幸甚 完,사회; 기사,721
宮廷錄事,●十一月七日●(宮廷錄事)  詔曰命漢城府判尹李釆淵爲貴族院卿、十一月四日議政府贊政軍部大臣暑理軍部協辦叅將臣兪箕煥謹奏頃接全州鎭衛大隊大隊長李泰鉉所報則本隊叅尉崔琦桓以在前本郡吏舉行時公貨三萬餘兩犯用事自本道裁判所爲其査實而招引矣兵丁崔在烈全昌桓李基燮金興甲宋德興等錯認尉官之被囚突入警務署作閙非細故該兵等捉來査問則崔在烈所供內叅尉崔琦桓卽矣身之堂叔而聞被刑囚不勝▣憤與出番兵四名同往警務署探詰自致閙聒全昌桓等所供內俱以出番路逢崔在烈同往撕握及覺錯認仍卽聞令而歸爲辭矣此不可遽爾措處故秘飭該叅領其起閙形止首從誰某使之嚴覈更報今見査報則起閙顚末如前所報而事出昏夜首從誰某終難査得云矣凡兵丁輦之作閙於警務署揆以軍紀萬萬駭惡事在昏夜縱云首從之難分取見供辭崔在烈爲救渠叔勇往起閙則首倡之目在所難免此不可不從重處斷合施砲刑全昌桓等四名雖被崔兵之所引難掩和應之實跡幷令除隊押付本道裁判所照律懲辦週番中隊長署理副尉全永憲小隊長叅尉張鶴允旣不能先事操飭又不能登時禁戢揆以軍紀不可仍置丼施以三週日重謹愼以大隊長李泰鉉言之苟能常時團束豈有此隊兵之悖擧乎施以二週日重謹愼之罰何如謹奏、    十一月二日奉旨依奏崔在烈特减一等,정치; 기사,502
"On Thurday the 9th instant, at 4:30 o´clock, the \""wedding bells\"" were in requisition","On Thurday the 9th instant, at 4:30 o´clock, the \""wedding bells\"" were in requisition for the union of two of the most estimable and popular of the members of the American colony in Korea. The driving rain did not prevent the gathering of the favored few who were to witness, at the home of Miss Doty, the marriage ceremony of Rev. William B. Harrison and Miss Linnie F. Davis.The house was hastefully decorated with beautiful American roses and other flowers, and a bevy of young ladies in dainty attire, added much to the beauty of the scene. The little girls of Miss Doty´s school were allowed to witness the ceremony. The Governor of Seoul, who was a friend of the bribe in America, was present.The marriage was performed in the presence of the U. S. Consul-General, by Rev. W. D. Reynolds in such a graceful manner that one lady was heard to remark that it was worth while being married just were the young ladies of the Presbyterian Mission, Dr. and Mrs. Allen and their two sons, Mrs. Bell, and Mr. and Mrs. Moore.The bride was becomingly attired in a gown of white Korean silk.After congratulations and good wishes had been showered upon the happy couple, Miss Doty and her young lady friends served a cold collation, of which a wedding cake from America and formed an important feature. The newly wedded couple left by boat for Chemulpo the next morning en route for Japan, where they will spend their honeymoon",기사; 사회,1421
警察權委任經過,●警察權委任經過  警察機關委任에 對야 當局者 頗히 秘密을 守고 嚴히 其頒佈를 禁다가 畢竟昨日에 別頃과 如 覺書를 交換얏 今에 其間經過를 畧述건去二十一日에 寺內統監이 石塜叅與官에게 此에 關 交涉을 開始라 電命얏 故로 石塜氏 同夜에 此事를 総理署理朴內相에게 通知고 翌二十二日에 其官邸로 請야 密室에셔 統監電辭를 出示고 約干談話얏 當日石塜氏 事件의 漏泄을 愼戒으로 統監府內에도 知者鮮少얏다더라△朴內相은 石塜氏를 辞 後馳車入閣야 各大臣을 急會야 臨時會議를 開고 此를 提議얏 各大臣은 面面相視면셔 可否를 發論 者上沒有다가 小頃에 唯唯然决議얏다더라△朴內相은 仍即  陛見랴다가 皇上셔  皇后陛下와 秘苑에  御臨심으로 歸  御심을 立待다가 此를 伏奏고 退闕야 侍從李恒九를 不夜急派야 温泉李総理에게 通知얏더라△翌二十三日에 特使가 李総理의 意見을 齎歸얏 其畧에 曰警察機關의 統一은 目下의 急務인즉 異議가 無터이나 但普通警務와 其事情이 不同 皇室警護지도 日本憲兵으로 充다면 一思를 㪅需 必要가 有즉 精細 事를 復示라얏다더라△朴內相은 総理回答을 帶고 石塜氏에게 及이 石塜氏 此意를 寺內統監에게 打電얏다더라△翌二十四日은 天覽角戱會라 石塜氏와 朴內相이 俱爲陪觀 午後三時頃에 三四件의 電命이 統監府에 到얏 故로 藤波通譯官이 此를 持고 御苑에 急行야 石塜氏에게 傳바 石塜氏 即時起身야 密室에셔 此를 開覽고 朴內相을 召야 此를 出示면셔 皇宮警護에 相當히 注意을 約얏다더라△朴內相은 皇宮警護件의 保証을 聞 後異議가 無을 言明얏 兩者의 意見이 一致으로 仝日即二十四日夜八時三十分에 石塜邸에 會同야 別項覺▣를 調印얏다더라,기사; 사회,859
不動產調查問目,●不動產調查問目政府不動產調查委員會에셔 議决고 各觀察府에 發訓이 如左니一  土地에 關 權利의 種類、名穪    及其內容      細目  一  人民의 土地所有權을 認      지 否지 萬若認다면      何時붓터 認지  二  土地所有權의 制限及負擔  三  國은 如何 條件으로셔 人民      의 土地所有權을 徵収을 得      지  四  所有權은 土地의 上下에 及      지 否지  五  土地의 疆界에 兩便所有者의      權利의 限界  六  共有地의 處分及管理에 關      慣習  七  借地權의 種類、名穪及其內      容就中建物所有者의 權利  八  地役權이 有지 萬若有면      種類及效力  九  入會權이 有지 萬若有면      其種類及効力  十  質權、抵當權의 設定條件及      効力二  官民有區分의 証據三  國有와 帝室有의 區分如何四  土地帳簿又 此에 類似 物이    有지 萬若有면 其帳簿에    如何 事項을 記載얏지五  土地에 關 業利의 讓渡 総히    自由인지 又其條件、節次如何六  地券及家券이라이 有다    니 此 如何 士地、如何 建    物에도 存在지 又其沿革及記    載事項如何七  土地의 疆界 恒常明白지 否    지 萬若明白지못이 有다    면 同一 土地에 對야 二人    以上이 同一 權利 主張 境    遇가 不尠리니 此境遇에 如    何 標準에 依야 正當 權利    者 定지人  土地의 種目은 如何히 分別    지 日本의 例 田畓、宅地、山    林、原野等九  十地尺量의 方法如何十  以上各項에 對야 市街地와 其    他와 有異 者ㅣ有면 其差異    、其他地方에 依야 慣習을 異    히 者ㅣ有면 其區別를 示    明라얏더라,사회; 기사,882
北京在圍日記(續),外  報  照  謄  北京在圍日記            （續）⊙七月二十二日淸兵의 賣物者에게 請야 六月中의 上諭를 得見니 政府가 義和團과 合 事實이 明的지리 然나 天津이 陷落고 聶士成이 戰死 後로 外國軍의 攻擊을 受쥴노 覺悟고 外人損害를 調査야 賠償金을 給與 事로 直隷總督及順天府尹을 命고 且公使舘을 保護라 命令얏 其委細 前号上諭에 揭홈七月二十三日昨夜븟터 今朝지 大雨가 降야 工役과 朝市를 不能더니 午後에 晩晴야 一名支那兵이 來報曰山西로셔 十營兵이 來야 蘆口橋에 在다고 是夜北堂에 激烈 攻擊이 有더라七月二十四日曉頭에 睡覺기 前에 一兵이 來야 支那人一名이 東阿斯門外에셔 余를 呼더 傳거 急起赴見즉 支那兵이라곳 引見야 外况을 問니 昨夜에 十三坐大砲가 保定府로셔 到達야 蒙古舘에 四坐、崇又門에 四坐、前門에 三坐、皇城에 三坐를 備며 十個入의 彈丸箱百個가 到達얏다고 山西로셔 來 十營兵도 蘆口橋를 發야이믜 彰義門外에 在다고                  （未完）,정치; 기사,518
敍任及辭令,官報○敍任及辭令○四月三十日兼任公立淸州普通學校長 淸州郡守 元大圭依願免本官(五月十日宮內府) 淑陵參奉 張寅圭 △免本官 府主事 金正求 右 該員이 東萊府에 在勤인 바 該府尹  金彰漢 의 報告書 據査 즉 怠慢玩愒에 欠勤多日야 事務碍滯라 니 揆諸官紀에 不可仍寘이기로 官員懲戒令第一條及第二條에 依야 免本官(五月六日內部)官立普通學校本科訓導兼校長 金鎭世 命官立貞洞보통 學교 在勤 △公立보통 學교 本科訓導兼교 長 金鳳鎭 命公立水原보통 學교 在勤 △公立보통 學교 本科副訓導 李東柱 命公立安城보통 學교 在勤 △公立보통 學교 本科副訓導 裴斗星 命公立仁川보통 學교 在勤 △公立普通學교 本科副訓導 池相悳 △命公立忠州普通學校在勤 △公입 普通學校本科訓導 申範休 命公立淸州普通學교 在勤 △公立普通學校本科副訓導 池弘游 命公立晉州普通學校在勤 △公立普通學교 本科訓導 許煥 △公立普通學校本科副訓導 康昌容 命公立東萊普通學校在勤 △公立普通學校本科訓導 柳志寧 命公立蔚山普通學校在勤 △公立普通學校本科副訓導 崔璟烈 命公立鎭南普通學校在勤 △公立普通學校本科副訓導 魏寬植 命公立木浦普通學교 在勤 △公立普通學校本科副訓導 嚴星九 命公立慶州普通學校在勤 △公立普通學校本科訓導 金慶淵 命公立尙州보통 學校在勤 △公立普通學校本科訓導 趙漢卨 命公立羅州普通學校在勤 △公立보통 學校本科訓導 金達源 命公立春川보통 學校在勤 △公立보통 學校本科訓導 姜翼修 命公立江陵普通學校在勤 △公立보통 學校本科副訓導 李容慶 命公立平壤보통 學校在勤 △公立보통 學校本科副訓導 趙京鎬 命公立平壤보통 學校在勤 △公立보통 學校本科訓導兼校長 柳學秀 命公立鎭南浦보 通學校在勤 △公立普通學校本科副訓導 朴允秉 命公立安州普通學校在勤 △公立普통 學교 本科訓導 楊大祿 公立보통 學校本科副訓導 韓禎柱 命公立寧邊普통 學校在勤 △公立普통 學校本科副訓導 金演厚 命公立咸興普통 學校在勤 △公立普통 學校本科訓導 李錫榮 命公立元山普통 學校在勤 △公立普通學校本科副訓導 張道淵 命公立北靑보 通學교 在勤 △公立普통 學校本科副訓導 崔文澤 仝 金洙梧 命公立江鏡보통 學校在勤 △公立普통 學校本科訓導 朴勝瑚 命公立溫陽普통 學校在勤 △公立普통 學교 本科副訓導 林麟洙 命公立淸州普통 學校在勤 △公立普통 學校本科副訓導 金達林 命公立大邱普통 學校在勤 △公立普통 學校本科副訓導 韓忠赫 命公立全州보통 學校在勤 △公立보통 學校本科副訓導 崔元慶 命公立羣山보통 學校在勤 △公立普通學校本科副訓導 許興龍 命公立春川보통 學校在勤 △公立보통 學校本科副訓導 朴勝武 命公立海州보통 學校在勤 △公立보통 學校本科副訓導 李鶴林 命公立平壤보통 學교 在勤(以上四月十二日學部) △公立普通學校本科副訓導 金剛潤 命公立光州普통 學교 在勤(四月二十三日學部),정치; 기사,1278
叙任及辭令,●叙任及辭令免本官  報恩郡守李炳珪  右 該郡民金秀赫의 訴狀를 據온즉 該員이 本郡民權禹鉉과 邑吏李南善을符同야 僞造官誥고 捉致族黨야 葉六千五百兩를 勤奪이라오니 移照法部야 擬律懲辦케샵기 爲先免本官○依願免本官  內部叅書官金學濟○任內部叅書官叙奏任官五等  九品李康宰    以上八月十一日秘書院丞沈遠翼  仝李種完  軍部主事趙恒善  陸軍法院錄事洪夔觀  吉州監理署主事柳東敎  仝兪鎭昌  依願免本官○正三品鄭承鉉  仝李範八  任秘書院丞叙奏任官六等○任軍部主事叙判任官六等  權鍾寛○任陸軍法院錄事叙判任官一等  軍部主事金益聞○金正玉蔡奎邦  任吉州監理署主事叙判任官六等○依願免本官  軍部主事權鍾寛○任軍部主事叙判任官六等  慶駿浩    以上八月十二日軍部主事慶駿浩  惠民院主事具漢植仝南廷學  仝李炳宇  仝柳憲永  仝李承鎬  仝尹寅求  仝李相慶  仝朴泰鉉依願免本官○任軍部主事叙判任官六等申龍秀○李秀鶴  李冕夏  金錫昌  李根泰  趙誠德  李倍浩  朱炳訥  洪宅燮  任惠民院主事叙判任官六等○依願免本官  軍部主事申龍秀○任軍部主事叙判任官六等  金鎭彥○外部協辦崔榮夏  命署理大臣事務  以上八月十三日,정치; 기사,540
JANUARY REPOSITORY,"JANUARY REPOSITORY.The first number of volume V of our esteemed contemporary the Repository is before us. The general index which accompanies this number and which lists the articles printed in the Repository for 1897, shows more impressively and acurrately the great value of the magazine and interesting scope of its wide and commendable work. We spoke not long since of the great value of the researches of missionaries as well as others in distant lands from a philological and geographical point of view. The Repository emphasizes and typifies all we intended to prove. Such a gradual accumulation of information by its writers, and the preservation by a society in such a splendid form, is a work which will certainly commend itself to all students of the Far East, whatever the line of their research. In glancing over the index it is gratifying not to find in all its contents more than one or two articles which are not entirely devoted to some phase of Korean life, polities or history. The management is to be praised for never allowing anything of a diversing nature to find a place in its pages. However interesting studies the neighboring lands of Japan and china may offer, we find few traces of such contributions occupying the pages of the Repository. Japan and China have their own abundant means of reaching the public ear and we can only be glad that our magazine is distinctively Korean in its scope, month by month.The first article of the current number by Rev. Jas. S. Gale on the \""Korean Gentleman\"" is typical of the style of article by which we would see the Repository always filled. It is such descriptive articles as this, by those who know by experience whereof they speak, that they give to the world the best first hand impressions of Korea. This article on the \""Korean Gentleman,\"" his interesting use of language, his ideas of woman, his great ambition to leave a son to sacrifice to his shade, his aptitude for certain games, and his passive tone of life, all make up interesting reading for the stranger to Korea and it is such glimpses as these that give the public the truest knowledge of this land.General Dye´s contribution on \""The Orchard in Seoul in 1897\"" seems to us a most interesting accumulation of experience. All who look forward to a coming industrial and agrienltural era in Korea will remark especially such pithy council and the successful and unfortunate results of various methods in this particular branch of husbandry.\""Things in General\"" and \""My Host\"" by \""Naw\"" complete the contributed matter of the present number. The former is a small collection of customs, legends and items of interest by Rev. F. S. Miller, concluding with Mrs. Bishop´s timely words on \""Missionary Hardships.\""\""My Host\"" is an interesting account of a pilgrim´s fortune in the country and an account of a thoroughly unique article in the line of hosts.The editorial department covers ten pages of the present issue and serves as a valuable calendar of the events of the past month. It contains notes on the following subjects : Eighteen Hundred and Ninty Seven ; The Population of Korea ; In all the Churches ; M. Kir Alexeieff ; Another Weekly Newspaper ; H. I. H. The Princess Taiwon ; The English Fleet at Chemulpo.The editorial department as well as \""Official Gazette\"" and \""Notes and Comments\"" are as usual of much interest to the Repository´s host friends",기사; 정치,3406
尹忠燮氏가 寄函于在日本國留學生趙範九氏諸君子가,尹忠燮氏가 寄函于在日本國留學生趙範九氏諸君子가 如左이往年諸君子以超羣邁倫之志憤國權之日削嘆同胞之蒙昧浩然乘長風乎萬里之外以生愚庸之質何敢預論於時學之爲如何而彜性所稟亦類於人其在同情豈無攢賀欽佩翹首南天惟祝平安矣客冬接新報쇼揭則意外異論層生做出齟齬之勢竟至退學之境而其中或有忍辱而仍留者或有不勝血憤而回棹者閱過到此不學錯악良久忽投地曰天下之事去矣皇天不助我 皇家降此不吉運耶命耶至於撫釧自刺而不可得又接陰三月新報則皇天哀憐之狂濶回其倒風止其暴前日退學者更參回棹者再徃焉其爲感幸之心猶倍者昔初入之時遂自賀於心曰天生俊傑必先勞動而堅其軆困厄而立其志憤혜而發其意使之垂鴻業於無窮也昔蘇秦佩六國相印爲從長而若非說진以安坐則從約無所施矣於是招張儀以困辱之使之發憤而西入진當此之時張儀雖有百計於山東諸國無有奈何而其無蘇君輕侮之事則亦不生西入之意故學成於激志立於困然則前日困境無乃激仰而成之耶嗚呼此時何時此日何日國權日替民命將絶奴隷之遇猶所甘心不測之禍方在眉睫生無棲身之處死無埋骨之地而政府諸公猶夫昔日優遊완게不究萬分刷滌之方針與其坐而待傾何如圖保於一日未傾之前也今日時勢晷刻是急而全國尙且懵然守古者泥着而未諳時局開明者但知皮부開化而不知實地開化如是做去雖免今日之恥得乎願諸君子以聰明之性擔當我二千萬同胞代表之目的吸收文明國新鮮空氣血心勤篤期於學業成就使之傾之廈復支之決之川復壅也窮盡則達否傾則泰亦天之自然之理也今我國可謂否傾而궁盡矣人民皆愚懶宣乎甘受外人之侮然可畏者民可愛者民若有先覺者擊鐸환醒其夢則晨鷄嗚耳一朝勃然矣當此之日靁霆不能壓其威鬼神不能服其志若論其人則惟顒待於諸君子也挽近自韓遊外者甚多指不勝樓而及其回也空空然一無所能不知法律而曰法律卒業不知政治而曰政治卒業不知商工而曰商工卒業以之敎人任職而全然暗昧無所就緖徒取外人之笑當初至於如此而生則國家何事經出數十萬元之費以供諸人之私用耶諸君子鑑此陋習一切刷新各隨其才而學焉宜乎政治則政治宜乎法律則法律宜乎商工則商工無至越才而空費歲月且聞或有以商工爲賤藝故多拋置不學云此則大不然民之所資以生者莫過於商工前日此國劃疆自守之時商工實不多用故以末技而賤之今則不然海禁大開梯航互聯通商也工匠也諸般技藝巧且妙焉若棄而不爲則彼富而我貧彼利而我拙究厥關鍵則實不下於以上政治法律兩條也幸須參酌取舍期於虛往而實歸上以答 皇上期望之盛意下以副國民顒待之輿情也以若血誠의不待拙生此言而中心所激不能自已者略陳數言望遮眼而一過焉,사회; 기사,1024
法律第二十二號,○法律第二十二號    東洋拓殖株式會社去    （續)第十七條  貸付金의 年賦償還에 對  야 五年以內의 仍置年限을 定이  可홈第十八條  年賦金은 元金과 邊利 併  야 此 計筭고 各年을 通야 一  定平等 償還額을 定되 但仍置年  限間의 邊利에 對야 此限에 不在  홈第十九條  年賦償還의 方法으로 借  入 債務者 償還期限前에 借用金  의 全部나 又 一部 償還을 得홈  前項의 境遇에 當야 東洋拓殖株  式會社 定欵에셔 定바의 率에 依  야 相當 手數料 要求을 得홈第二十條  左開境遇에 在야 償還  期限前이라도 貸付金全部의 償還을  要求을 得홈  一  債務者가 貸付에 目的에 反야      貸付金을 使用  二  債務者가 年賦金의 辦納을 遲延      야 催告 受도록 辦納을아      니  三  擔保된 不動產의 全部나 一部가      公用문에 収用이되 但債      務者에셔 収用補償金을 供託      거나 又 相當 不動產으로      增擔保로 此限에 不在      홈  前項第三號의 境遇에셔 其収用이 一  部에 止 償還의 要求도 其比例  에 應것으로홈        (未完),정치; 기사,591
宮廷錄事,官  報●宮廷錄事  詔曰園所再看審時原任大臣摠護使以下入侍詔曰園所以龍馬峰下陵洞爲定三看審後仍爲封標詔曰園所三看審時時原任大臣摠護使以下進去詔曰園所三看審時中樞院議長閔永韶同爲進去詔曰命景孝殿提調金鶴鎭兼▣弘文館學士    以上十一月二十日掌禮院卿臣趙定凞謹  奏  園所三看審後仍爲封標事  命下矣封標吉日時令日官金東杓推擇則陰曆十月十五日丁時爲吉云以此日時擧行何如謹上  奏  光武八年十一月二十日奉  旨依奏總護使臣李根命謹  奏  園所再看審山圖與山論別單修正以  入之意謹上  奏  光武八年十一月二十日奉  旨依奏總護使臣李根命謹  奏  園所再看審後封標吉日令掌禮院推擇事已經  筵奏而自該院今陰曆十月十五日丁時推擇矣封標時有原任大臣進去之例臣根命與  宮內府特進官尹容善本都監提調閔泳韶  宮內府大臣臨時署理李容泰學部大臣臨時署理朴齊純掌禮院卿趙定凞  宮內府大臣臨時署理李容泰旣帶內部大臣依例兼進都廳李義國三物所郞廳李命稙率相地官等明日出去之意謹上  奏  光武八年十一月二十日奉  旨依奏總護使臣李根命謹  奏  殯殿都監郞廳李完鍾有身病呈狀乞遞矣改差其代以前主事朴勝軾差下使之察任何如謹上  奏  光武八年十一月十九日奉  旨依奏總護使臣李根命謹  奏  園所都監相地官九品全成基加差下何如謹上  奏  光武八年十一月二十日奉  旨依奏總護使臣李根命謹  奏  國葬都監郞廳柳甲秀有身病呈狀乞遞矣改差其代以六品丁相變差下使之察任何如敢  奏  光武八年十一月二十日奉  旨依奏總護使臣李根命謹  奏  園所都監郞廳趙琬九有身病改差其代六品李普相差下使之察任何如謹上  奏  光武八年十一月二十日奉  旨依奏總護使臣李根命謹  奏  殯殿都監郞廳尹炳一有身病呈狀乞遞矣改差其代以九品趙重鼎差下使之察任何如謹上  奏  光武八年十一月二十日奉  旨依奏,정치; 기사,786
